date,badj_open,badj_high,badj_low,badj_close,unadj_open,unadj_high,unadj_low,unadj_close
2022-08-17,17037.25,17051.25,16785.5,16872.5,13658.0,13672.0,13406.25,13493.25
2022-08-18,16882.25,16954.75,16790.0,16902.5,13503.0,13575.5,13410.75,13523.25
2022-08-19,16913.5,16913.75,16608.0,16647.75,13534.25,13534.5,13228.75,13268.5
2022-08-22,16605.75,16605.75,16253.75,16289.0,13226.5,13226.5,12874.5,12909.75
2022-08-23,16313.0,16397.75,16202.75,16275.75,12933.75,13018.5,12823.5,12896.5
2022-08-24,16271.25,16390.5,16205.0,16309.0,12892.0,13011.25,12825.75,12929.75
2022-08-25,16323.25,16540.75,16304.25,16535.25,12944.0,13161.5,12925.0,13156.0
2022-08-26,16533.0,16599.25,15936.75,15999.75,13153.75,13220.0,12557.5,12620.5
2022-08-29,15864.25,15989.5,15780.75,15872.0,12485.0,12610.25,12401.5,12492.75
2022-08-30,15882.75,16037.5,15626.75,15738.0,12503.5,12658.25,12247.5,12358.75
2022-08-31,15745.25,15892.25,15655.5,15664.5,12366.0,12513.0,12276.25,12285.25
2022-09-01,15664.0,15678.75,15397.0,15671.5,12284.75,12299.5,12017.75,12292.25
2022-09-02,15677.0,15840.75,15419.5,15483.5,12297.75,12461.5,12040.25,12104.25
2022-09-06,15489.75,15623.75,15309.25,15398.25,12110.5,12244.5,11930.0,12019.0
2022-09-07,15399.0,15685.5,15300.75,15642.5,12019.75,12306.25,11921.5,12263.25
2022-09-08,15647.0,15758.75,15495.0,15701.0,12267.75,12379.5,12115.75,12321.75
2022-09-09,15724.5,15993.0,15708.75,15971.75,12345.25,12613.75,12329.5,12592.5
2022-09-12,16005.25,16153.0,15952.5,16120.0,12626.0,12773.75,12573.25,12740.75
2022-09-13,16150.5,16283.5,15378.75,15412.25,12854.0,12987.0,12082.25,12115.75
2022-09-14,15424.5,15549.5,15376.75,15518.75,12128.0,12253.0,12080.25,12222.25
2022-09-15,15530.5,15565.25,15234.0,15304.0,12234.0,12268.75,11937.5,12007.5
2022-09-16,15248.0,15257.75,15075.0,15230.0,11951.5,11961.25,11778.5,11933.5
2022-09-19,15216.5,15362.75,15088.75,15320.5,11920.0,12066.25,11792.25,12024.0
2022-09-20,15342.25,15389.0,15124.75,15218.75,12045.75,12092.5,11828.25,11922.25
2022-09-21,15242.5,15437.0,14944.0,15006.5,11946.0,12140.5,11647.5,11710.0
2022-09-22,14957.75,15092.5,14806.5,14862.0,11661.25,11796.0,11510.0,11565.5
2022-09-23,14880.25,14896.75,14525.5,14673.25,11583.75,11600.25,11229.0,11376.75
2022-09-26,14659.0,14834.25,14553.0,14612.75,11362.5,11537.75,11256.5,11316.25
2022-09-27,14612.0,14864.75,14530.0,14630.25,11315.5,11568.25,11233.5,11333.75
2022-09-28,14657.5,14910.0,14438.0,14852.25,11361.0,11613.5,11141.5,11555.75
2022-09-29,14840.5,14863.75,14388.0,14524.75,11544.0,11567.25,11091.5,11228.25
2022-09-30,14516.5,14653.75,14320.75,14332.0,11220.0,11357.25,11024.25,11035.5
2022-10-03,14326.5,14654.75,14187.25,14582.25,11030.0,11358.25,10890.75,11285.75
2022-10-04,14611.0,14971.5,14578.0,14937.25,11314.5,11675.0,11281.5,11640.75
2022-10-05,14926.75,15007.5,14663.0,14920.25,11630.25,11711.0,11366.5,11623.75
2022-10-06,14924.5,15026.25,14801.75,14838.25,11628.0,11729.75,11505.25,11541.75
2022-10-07,14791.0,14861.0,14339.75,14398.0,11494.5,11564.5,11043.25,11101.5
2022-10-10,14364.25,14433.0,14173.25,14281.0,11067.75,11136.5,10876.75,10984.5
2022-10-11,14283.5,14336.0,14063.75,14141.5,10987.0,11039.5,10767.25,10845.0
2022-10-12,14171.5,14273.25,14102.0,14137.0,10875.0,10976.75,10805.5,10840.5
2022-10-13,14155.5,14439.25,13781.25,14380.25,10859.0,11142.75,10484.75,11083.75
2022-10-14,14361.25,14550.0,14023.25,14040.5,11064.75,11253.5,10726.75,10744.0
2022-10-17,14016.5,14442.75,14009.5,14406.75,10720.0,11146.25,10713.0,11110.25
2022-10-18,14457.75,14728.25,14378.0,14495.25,11161.25,11431.75,11081.5,11198.75
2022-10-19,14616.75,14679.25,14345.5,14449.75,11320.25,11382.75,11049.0,11153.25
2022-10-20,14430.5,14625.25,14304.5,14387.25,11134.0,11328.75,11008.0,11090.75
2022-10-21,14357.75,14682.75,14232.0,14655.0,11061.25,11386.25,10935.5,11358.5
2022-10-24,14690.25,14826.75,14504.25,14775.25,11393.75,11530.25,11207.75,11478.75
2022-10-25,14750.25,15030.5,14726.75,15010.0,11453.75,11734.0,11430.25,11713.5
2022-10-26,14806.5,15000.0,14711.5,14742.5,11510.0,11703.5,11415.0,11446.0
2022-10-27,14714.25,14834.0,14218.0,14531.75,11417.75,11537.5,10921.5,11235.25
2022-10-28,14419.25,14922.5,14358.5,14883.5,11122.75,11626.0,11062.0,11587.0
2022-10-31,14889.0,14891.5,14663.75,14743.75,11592.5,11595.0,11367.25,11447.25
2022-11-01,14751.5,14915.5,14585.25,14628.5,11455.0,11619.0,11288.75,11332.0
2022-11-02,14616.75,14756.5,14205.5,14241.0,11320.25,11460.0,10909.0,10944.5
2022-11-03,14234.5,14292.5,14004.5,14024.5,10938.0,10996.0,10708.0,10728.0
2022-11-04,14008.5,14270.75,13932.5,14186.75,10712.0,10974.25,10636.0,10890.25
2022-11-07,14083.0,14335.0,14047.5,14310.75,10786.5,11038.5,10751.0,11014.25
2022-11-08,14312.5,14527.75,14225.25,14390.75,11016.0,11231.25,10928.75,11094.25
2022-11-09,14385.75,14460.75,14118.75,14127.25,11089.25,11164.25,10822.25,10830.75
2022-11-10,14137.5,14973.5,14104.5,14928.75,10841.0,11677.0,10808.0,11632.25
2022-11-11,14966.25,15173.25,14865.75,15144.5,11669.75,11876.75,11569.25,11848.0
2022-11-14,15087.5,15195.0,14998.5,15031.25,11791.0,11898.5,11702.0,11734.75
2022-11-15,15065.0,15415.25,15058.25,15200.75,11768.5,12118.75,11761.75,11904.25
2022-11-16,15178.5,15259.5,15003.0,15036.0,11882.0,11963.0,11706.5,11739.5
2022-11-17,15074.25,15124.0,14824.75,15007.0,11777.75,11827.5,11528.25,11710.5
2022-11-18,15044.25,15139.5,14903.5,15004.5,11747.75,11843.0,11607.0,11708.0
2022-11-21,15019.5,15052.5,14849.5,14884.5,11723.0,11756.0,11553.0,11588.0
2022-11-22,14884.5,15055.75,14823.0,15051.0,11588.0,11759.25,11526.5,11754.5
2022-11-23,15038.0,15189.25,15016.5,15159.25,11741.5,11892.75,11720.0,11862.75
2022-11-25,15174.5,15229.5,15062.75,15079.25,11878.0,11933.0,11766.25,11782.75
2022-11-28,15027.75,15085.0,14871.75,14912.75,11731.25,11788.5,11575.25,11616.25
2022-11-29,14921.5,15001.0,14761.5,14821.25,11625.0,11704.5,11465.0,11524.75
2022-11-30,14816.5,15375.0,14794.25,15338.75,11520.0,12078.5,11497.75,12042.25
2022-12-01,15375.75,15441.5,15239.75,15359.25,12079.25,12145.0,11943.25,12062.75
2022-12-02,15336.25,15364.25,15037.0,15306.75,12039.75,12067.75,11740.5,12010.25
2022-12-05,15297.0,15312.25,15042.0,15102.25,12000.5,12015.75,11745.5,11805.75
2022-12-06,15108.5,15142.75,14798.5,14862.5,11812.0,11846.25,11502.0,11566.0
2022-12-07,14862.5,14892.75,14719.0,14806.0,11566.0,11596.25,11422.5,11509.5
2022-12-08,14796.5,14982.25,14729.5,14942.0,11500.0,11685.75,11433.0,11645.5
2022-12-09,14938.0,15044.5,14813.5,14866.25,11641.5,11748.0,11517.0,11569.75
2022-12-12,14849.5,15012.5,14819.25,15008.25,11553.0,11716.0,11522.75,11711.75
2022-12-13,14995.25,15517.5,14975.75,15137.25,11816.75,12339.0,11797.25,11958.75
2022-12-14,15133.5,15248.0,14907.5,15047.5,11955.0,12069.5,11729.0,11869.0
2022-12-15,15062.75,15076.5,14582.5,14635.5,11884.25,11898.0,11404.0,11457.0
2022-12-16,14625.0,14670.0,14454.0,14523.25,11446.5,11491.5,11275.5,11344.75
2022-12-19,14507.25,14589.5,14310.25,14371.75,11328.75,11411.0,11131.75,11193.25
2022-12-20,14361.0,14425.5,14222.0,14354.25,11182.5,11247.0,11043.5,11175.75
2022-12-21,14385.0,14568.25,14359.5,14513.0,11206.5,11389.75,11181.0,11334.5
2022-12-22,14535.5,14563.25,14049.0,14232.75,11357.0,11384.75,10870.5,11054.25
2022-12-23,14239.5,14321.5,14094.75,14253.75,11061.0,11143.0,10916.25,11075.25
2022-12-27,14282.5,14362.25,14074.5,14094.0,11104.0,11183.75,10896.0,10915.5
2022-12-28,14094.25,14175.0,13937.25,13951.25,10915.75,10996.5,10758.75,10772.75
2022-12-29,13964.25,14250.0,13956.0,14211.25,10785.75,11071.5,10777.5,11032.75
2022-12-30,14212.0,14230.0,14034.0,14200.75,11033.5,11051.5,10855.5,11022.25
2023-01-03,14301.0,14360.5,14023.25,14124.0,11122.5,11182.0,10844.75,10945.5
2023-01-04,14119.75,14247.0,14042.0,14177.75,10941.25,11068.5,10863.5,10999.25
2023-01-05,14167.0,14225.25,13983.5,13998.75,10988.5,11046.75,10805.0,10820.25
2023-01-06,14017.25,14344.25,13929.5,14292.0,10838.75,11165.75,10751.0,11113.5
2023-01-09,14305.0,14564.0,14298.75,14364.0,11126.5,11385.5,11120.25,11185.5
2023-01-10,14363.25,14467.25,14272.5,14460.5,11184.75,11288.75,11094.0,11282.0
2023-01-11,14461.0,14658.0,14418.25,14655.0,11282.5,11479.5,11239.75,11476.5
2023-01-12,14653.0,14758.25,14469.5,14712.75,11474.5,11579.75,11291.0,11534.25
2023-01-13,14707.0,14798.0,14567.5,14786.5,11528.5,11619.5,11389.0,11608.0
2023-01-17,14792.0,14863.5,14688.75,14803.0,11613.5,11685.0,11510.25,11624.5
2023-01-18,14798.25,14938.0,14646.5,14654.25,11619.75,11759.5,11468.0,11475.75
2023-01-19,14649.0,14665.5,14487.0,14535.0,11470.5,11487.0,11308.5,11356.5
2023-01-20,14579.5,14865.25,14543.75,14855.5,11401.0,11686.75,11365.25,11677.0
2023-01-23,14855.25,15161.5,14829.0,15112.5,11676.75,11983.0,11650.5,11934.0
2023-01-24,15111.5,15189.0,15014.25,15088.0,11933.0,12010.5,11835.75,11909.5
2023-01-25,15149.0,15155.0,14783.0,15051.75,11970.5,11976.5,11604.5,11873.25
2023-01-26,15053.25,15291.5,15045.75,15285.25,11874.75,12113.0,11867.25,12106.75
2023-01-27,15227.5,15487.0,15194.5,15400.75,12049.0,12308.5,12016.0,12222.25
2023-01-30,15391.0,15430.5,15138.5,15146.5,12212.5,12252.0,11960.0,11968.0
2023-01-31,15162.5,15334.5,15049.5,15330.5,11984.0,12156.0,11871.0,12152.0
2023-02-01,15294.5,15703.0,15233.75,15592.75,12116.0,12524.5,12055.25,12414.25
2023-02-02,15698.5,16128.25,15680.25,16025.25,12520.0,12949.75,12501.75,12846.75
2023-02-03,15926.75,16056.5,15729.75,15802.5,12748.25,12878.0,12551.25,12624.0
2023-02-06,15750.5,15787.0,15634.25,15694.0,12572.0,12608.5,12455.75,12515.5
2023-02-07,15691.5,15997.0,15637.75,15955.25,12513.0,12818.5,12459.25,12776.75
2023-02-08,15925.5,15987.0,15691.25,15723.75,12747.0,12808.5,12512.75,12545.25
2023-02-09,15733.5,15907.0,15545.0,15604.0,12555.0,12728.5,12366.5,12425.5
2023-02-10,15627.25,15630.0,15421.75,15524.75,12448.75,12451.5,12243.25,12346.25
2023-02-13,15536.0,15745.5,15443.75,15719.0,12357.5,12567.0,12265.25,12540.5
2023-02-14,15725.75,15865.5,15569.0,15809.5,12547.25,12687.0,12390.5,12631.0
2023-02-15,15799.25,15935.0,15702.75,15908.5,12620.75,12756.5,12524.25,12730.0
2023-02-16,15918.5,15971.25,15633.75,15661.0,12740.0,12792.75,12455.25,12482.5
2023-02-17,15641.0,15644.75,15444.25,15568.5,12462.5,12466.25,12265.75,12390.0
2023-02-21,15558.5,15596.25,15268.75,15275.25,12380.0,12417.75,12090.25,12096.75
2023-02-22,15286.5,15369.0,15212.5,15276.0,12108.0,12190.5,12034.0,12097.5
2023-02-23,15354.75,15439.5,15207.0,15386.0,12176.25,12261.0,12028.5,12207.5
2023-02-24,15368.5,15393.0,15101.5,15175.5,12190.0,12214.5,11923.0,11997.0
2023-02-27,15181.5,15368.0,15168.5,15261.75,12003.0,12189.5,11990.0,12083.25
2023-02-28,15272.0,15351.25,15204.25,15250.75,12093.5,12172.75,12025.75,12072.25
2023-03-01,15219.75,15320.25,15103.25,15140.25,12041.25,12141.75,11924.75,11961.75
2023-03-02,15145.5,15274.75,15011.0,15240.5,11967.0,12096.25,11832.5,12062.0
2023-03-03,15227.5,15507.5,15190.5,15489.75,12049.0,12329.0,12012.0,12311.25
2023-03-06,15484.75,15664.75,15454.75,15502.0,12306.25,12486.25,12276.25,12323.5
2023-03-07,15498.75,15559.75,15320.75,15347.5,12320.25,12381.25,12142.25,12169.0
2023-03-08,15348.5,15433.0,15286.75,15406.75,12170.0,12254.5,12108.25,12228.25
2023-03-09,15409.5,15532.0,15156.0,15185.75,12231.0,12353.5,11977.5,12007.25
2023-03-10,15183.5,15287.5,14973.5,15018.75,12005.0,12109.0,11795.0,11840.25
2023-03-13,15073.25,15274.25,14852.75,15110.25,11894.75,12095.75,11674.25,11931.75
2023-03-14,15135.25,15411.75,15087.5,15392.25,12080.0,12356.5,12032.25,12337.0
2023-03-15,15385.0,15462.75,15152.0,15433.0,12329.75,12407.5,12096.75,12377.75
2023-03-16,15454.0,15791.0,15369.25,15770.75,12398.75,12735.75,12314.0,12715.5
2023-03-17,15763.25,15866.5,15624.75,15700.0,12708.0,12811.25,12569.5,12644.75
2023-03-20,15745.25,15805.25,15580.5,15743.75,12690.0,12750.0,12525.25,12688.5
2023-03-21,15755.0,15953.5,15731.75,15922.5,12699.75,12898.25,12676.5,12867.25
2023-03-22,15928.5,16137.25,15733.25,15762.25,12873.25,13082.0,12678.0,12707.0
2023-03-23,15750.25,16086.25,15749.5,15909.25,12695.0,13031.0,12694.25,12854.0
2023-03-24,15926.75,15980.0,15783.25,15945.5,12871.5,12924.75,12728.0,12890.25
2023-03-27,15971.25,16039.75,15820.75,15843.75,12916.0,12984.5,12765.5,12788.5
2023-03-28,15865.75,15888.75,15689.5,15787.75,12810.5,12833.5,12634.25,12732.5
2023-03-29,15800.75,16049.25,15797.25,16020.25,12745.5,12994.0,12742.0,12965.0
2023-03-30,16017.75,16167.0,15986.75,16137.25,12962.5,13111.75,12931.5,13082.0
2023-03-31,16139.5,16366.75,16112.75,16357.0,13084.25,13311.5,13057.5,13301.75
2023-04-03,16317.25,16334.0,16209.25,16325.25,13262.0,13278.75,13154.0,13270.0
2023-04-04,16314.25,16404.0,16223.5,16274.25,13259.0,13348.75,13168.25,13219.0
2023-04-05,16285.25,16302.5,16061.25,16135.0,13230.0,13247.25,13006.0,13079.75
2023-04-06,16128.0,16246.25,16008.5,16226.0,13072.75,13191.0,12953.25,13170.75
2023-04-07,16218.0,16247.5,16177.25,16226.0,13162.75,13192.25,13122.0,13170.75
2023-04-10,16235.0,16258.5,16022.75,16213.25,13179.75,13203.25,12967.5,13158.0
2023-04-11,16218.5,16264.0,16108.75,16130.0,13163.25,13208.75,13053.5,13074.75
2023-04-12,16129.0,16297.0,15993.0,16007.5,13073.75,13241.75,12937.75,12952.25
2023-04-13,16012.25,16283.25,15980.75,16265.0,12957.0,13228.0,12925.5,13209.75
2023-04-14,16238.25,16310.25,16113.25,16236.5,13183.0,13255.0,13058.0,13181.25
2023-04-17,16267.75,16273.25,16132.0,16241.75,13212.5,13218.0,13076.75,13186.5
2023-04-18,16239.25,16354.0,16193.25,16248.25,13184.0,13298.75,13138.0,13193.0
2023-04-19,16225.75,16282.0,16120.25,16238.25,13170.5,13226.75,13065.0,13183.0
2023-04-20,16217.25,16255.25,16077.0,16129.5,13162.0,13200.0,13021.75,13074.25
2023-04-21,16144.25,16177.25,16037.75,16145.75,13089.0,13122.0,12982.5,13090.5
2023-04-24,16125.25,16189.25,16022.5,16111.75,13070.0,13134.0,12967.25,13056.5
2023-04-25,16105.5,16114.75,15855.25,15864.75,13050.25,13059.5,12800.0,12809.5
2023-04-26,15995.25,16067.5,15919.0,15943.0,12940.0,13012.25,12863.75,12887.75
2023-04-27,16020.25,16388.25,15991.25,16286.5,12965.0,13333.0,12936.0,13231.25
2023-04-28,16270.25,16391.25,16224.25,16375.5,13215.0,13336.0,13169.0,13320.25
2023-05-01,16372.25,16425.5,16314.0,16362.0,13317.0,13370.25,13258.75,13306.75
2023-05-02,16345.25,16390.0,16165.5,16239.75,13290.0,13334.75,13110.25,13184.5
2023-05-03,16217.25,16369.25,16135.25,16156.0,13162.0,13314.0,13080.0,13100.75
2023-05-04,16119.25,16228.25,16057.0,16099.0,13064.0,13173.0,13001.75,13043.75
2023-05-05,16115.25,16414.25,16111.0,16373.0,13060.0,13359.0,13055.75,13317.75
2023-05-08,16371.25,16423.25,16309.75,16407.5,13316.0,13368.0,13254.5,13352.25
2023-05-09,16393.75,16402.25,16305.75,16320.0,13338.5,13347.0,13250.5,13264.75
2023-05-10,16314.0,16502.0,16258.0,16464.75,13258.75,13446.75,13202.75,13409.5
2023-05-11,16465.25,16525.5,16416.75,16501.75,13410.0,13470.25,13361.5,13446.5
2023-05-12,16501.25,16549.5,16365.75,16451.5,13446.0,13494.25,13310.5,13396.25
2023-05-15,16434.0,16535.25,16405.25,16523.25,13378.75,13480.0,13350.0,13468.0
2023-05-16,16516.25,16609.75,16481.5,16538.5,13461.0,13554.5,13426.25,13483.25
2023-05-17,16553.75,16724.25,16529.5,16698.75,13498.5,13669.0,13474.25,13643.5
2023-05-18,16695.75,16968.25,16683.5,16949.25,13640.5,13913.0,13628.25,13894.0
2023-05-19,16963.75,17015.5,16869.5,16913.25,13908.5,13960.25,13814.25,13858.0
2023-05-22,16860.75,17002.0,16849.5,16957.75,13805.5,13946.75,13794.25,13902.5
2023-05-23,16968.5,17034.5,16765.25,16784.0,13913.25,13979.25,13710.0,13728.75
2023-05-24,16784.25,16901.0,16621.75,16705.5,13729.0,13845.75,13566.5,13650.25
2023-05-25,16932.25,17086.5,16858.25,17031.75,13877.0,14031.25,13803.0,13976.5
2023-05-26,17033.0,17424.25,16979.75,17387.75,13977.75,14369.0,13924.5,14332.5
2023-05-30,17492.75,17625.25,17392.0,17452.0,14437.5,14570.0,14336.75,14396.75
2023-05-31,17452.5,17484.25,17306.5,17355.75,14397.25,14429.0,14251.25,14300.5
2023-06-01,17344.75,17583.5,17303.5,17527.5,14289.5,14528.25,14248.25,14472.25
2023-06-02,17549.25,17683.0,17523.5,17630.5,14494.0,14627.75,14468.25,14575.25
2023-06-05,17632.25,17750.0,17568.0,17644.0,14577.0,14694.75,14512.75,14588.75
2023-06-06,17637.25,17679.0,17559.75,17641.75,14582.0,14623.75,14504.5,14586.5
2023-06-07,17649.75,17730.25,17360.75,17386.75,14594.5,14675.0,14305.5,14331.5
2023-06-08,17371.25,17582.0,17312.0,17558.25,14316.0,14526.75,14256.75,14503.0
2023-06-09,17572.25,17742.75,17515.5,17611.5,14517.0,14687.5,14460.25,14556.25
2023-06-12,17615.5,17882.25,17609.5,17855.75,14560.25,14827.0,14554.25,14800.5
2023-06-13,17875.5,18020.25,17832.0,17968.0,15006.5,15151.25,14963.0,15099.0
2023-06-14,17979.25,18112.5,17845.0,18068.25,15110.25,15243.5,14976.0,15199.25
2023-06-15,18091.0,18310.0,17935.0,18243.0,15222.0,15441.0,15066.0,15374.0
2023-06-16,18237.0,18344.5,18127.5,18137.0,15368.0,15475.5,15258.5,15268.0
2023-06-20,18172.25,18191.5,17995.5,18125.5,15303.25,15322.5,15126.5,15256.5
2023-06-21,18116.5,18142.25,17871.25,17913.0,15247.5,15273.25,15002.25,15044.0
2023-06-22,17907.75,18107.0,17833.0,18083.75,15038.75,15238.0,14964.0,15214.75
2023-06-23,18105.0,18105.0,17854.25,17927.25,15236.0,15236.0,14985.25,15058.25
2023-06-26,17926.75,18021.5,17722.5,17725.5,15057.75,15152.5,14853.5,14856.5
2023-06-27,17744.0,18008.25,17731.25,17980.5,14875.0,15139.25,14862.25,15111.5
2023-06-28,17957.25,18088.0,17890.25,17999.0,15088.25,15219.0,15021.25,15130.0
2023-06-29,18030.0,18071.75,17897.5,17969.25,15161.0,15202.75,15028.5,15100.25
2023-06-30,17975.0,18245.75,17968.0,18206.0,15106.0,15376.75,15099.0,15337.0
2023-07-03,18200.0,18261.0,18177.0,18233.75,15331.0,15392.0,15308.0,15364.75
2023-07-05,18226.0,18301.0,18124.25,18229.75,15357.0,15432.0,15255.25,15360.75
2023-07-06,18222.75,18235.0,17980.5,18107.0,15353.75,15366.0,15111.5,15238.0
2023-07-07,18080.75,18228.75,18041.25,18050.75,15211.75,15359.75,15172.25,15181.75
2023-07-10,18067.5,18087.25,17932.25,18056.0,15198.5,15218.25,15063.25,15187.0
2023-07-11,18064.75,18147.75,17978.5,18129.0,15195.75,15278.75,15109.5,15260.0
2023-07-12,18127.0,18376.75,18123.5,18313.75,15258.0,15507.75,15254.5,15444.75
2023-07-13,18326.75,18610.25,18325.5,18580.5,15457.75,15741.25,15456.5,15711.5
2023-07-14,18568.0,18726.25,18532.0,18563.25,15699.0,15857.25,15663.0,15694.25
2023-07-17,18559.0,18751.75,18530.5,18709.75,15690.0,15882.75,15661.5,15840.75
2023-07-18,18701.0,18898.75,18602.0,18843.75,15832.0,16029.75,15733.0,15974.75
2023-07-19,18818.25,18931.75,18780.25,18828.25,15949.25,16062.75,15911.25,15959.25
2023-07-20,18791.75,18794.75,18416.0,18461.25,15922.75,15925.75,15547.0,15592.25
2023-07-21,18459.75,18588.25,18391.25,18409.0,15590.75,15719.25,15522.25,15540.0
2023-07-24,18425.0,18487.75,18352.75,18430.25,15556.0,15618.75,15483.75,15561.25
2023-07-25,18439.0,18605.25,18418.25,18542.0,15570.0,15736.25,15549.25,15673.0
2023-07-26,18599.25,18608.25,18384.0,18479.75,15730.25,15739.25,15515.0,15610.75
2023-07-27,18507.75,18773.0,18380.25,18440.0,15638.75,15904.0,15511.25,15571.0
2023-07-28,18449.0,18765.0,18415.25,18716.5,15580.0,15896.0,15546.25,15847.5
2023-07-31,18719.0,18786.0,18660.25,18726.5,15850.0,15917.0,15791.25,15857.5
2023-08-01,18738.25,18758.25,18597.25,18686.25,15869.25,15889.25,15728.25,15817.25
2023-08-02,18626.0,18658.75,18283.0,18342.0,15757.0,15789.75,15414.0,15473.0
2023-08-03,18324.75,18420.75,18208.5,18307.75,15455.75,15551.75,15339.5,15438.75
2023-08-04,18310.0,18479.25,18205.5,18223.0,15441.0,15610.25,15336.5,15354.0
2023-08-07,18239.5,18364.5,18203.25,18354.5,15370.5,15495.5,15334.25,15485.5
2023-08-08,18364.0,18366.75,18087.0,18223.25,15495.0,15497.75,15218.0,15354.25
2023-08-09,18220.75,18301.5,18015.5,18047.25,15351.75,15432.5,15146.5,15178.25
2023-08-10,18071.5,18311.25,18005.0,18070.25,15202.5,15442.25,15136.0,15201.25
2023-08-11,18088.0,18135.75,17906.25,17964.75,15219.0,15266.75,15037.25,15095.75
2023-08-14,17973.0,18151.0,17889.75,18139.25,15104.0,15282.0,15020.75,15270.25
2023-08-15,18148.0,18204.0,17943.75,17975.5,15279.0,15335.0,15074.75,15106.5
2023-08-16,17979.75,18035.0,17790.5,17811.25,15110.75,15166.0,14921.5,14942.25
2023-08-17,17809.25,17887.25,17607.25,17647.0,14940.25,15018.25,14738.25,14778.0
2023-08-18,17617.0,17671.75,17478.25,17613.0,14748.0,14802.75,14609.25,14744.0
2023-08-21,17631.5,17882.75,17589.5,17854.75,14762.5,15013.75,14720.5,14985.75
2023-08-22,17843.5,17987.25,17801.0,17827.5,14974.5,15118.25,14932.0,14958.5
2023-08-23,17828.75,18225.75,17826.25,18064.5,14959.75,15356.75,14957.25,15195.5
2023-08-24,18202.0,18287.0,17686.0,17731.0,15333.0,15418.0,14817.0,14862.0
2023-08-25,17702.0,17917.75,17620.75,17848.25,14833.0,15048.75,14751.75,14979.25
2023-08-28,17860.0,17995.5,17842.5,17961.5,14991.0,15126.5,14973.5,15092.5
2023-08-29,17967.75,18299.5,17918.75,18284.75,15098.75,15430.5,15049.75,15415.75
2023-08-30,18296.5,18391.75,18230.5,18370.25,15427.5,15522.75,15361.5,15501.25
2023-08-31,18382.75,18475.75,18329.0,18407.5,15513.75,15606.75,15460.0,15538.5
2023-09-01,18403.0,18530.25,18323.0,18385.25,15534.0,15661.25,15454.0,15516.25
2023-09-05,18386.0,18455.75,18287.25,18403.5,15517.0,15586.75,15418.25,15534.5
2023-09-06,18380.25,18402.0,18179.5,18268.5,15511.25,15533.0,15310.5,15399.5
2023-09-07,18254.0,18264.75,18026.5,18151.25,15385.0,15395.75,15157.5,15282.25
2023-09-08,18155.25,18259.75,18092.0,18166.5,15286.25,15390.75,15223.0,15297.5
2023-09-11,18177.0,18366.5,18167.0,18344.75,15308.0,15497.5,15298.0,15475.75
2023-09-12,18332.75,18350.5,18154.25,18170.5,15662.25,15680.0,15483.75,15500.0
2023-09-13,18171.25,18290.25,18076.5,18222.75,15500.75,15619.75,15406.0,15552.25
2023-09-14,18239.5,18385.0,18201.5,18344.0,15569.0,15714.5,15531.0,15673.5
2023-09-15,18347.5,18390.25,18027.25,18062.75,15677.0,15719.75,15356.75,15392.25
2023-09-18,18052.75,18131.5,18001.0,18085.0,15382.25,15461.0,15330.5,15414.5
2023-09-19,18094.75,18112.75,17919.0,18045.75,15424.25,15442.25,15248.5,15375.25
2023-09-20,18045.75,18106.75,17797.5,17822.5,15375.25,15436.25,15127.0,15152.0
2023-09-21,17803.75,17819.5,17511.5,17533.25,15133.25,15149.0,14841.0,14862.75
2023-09-22,17525.0,17698.0,17506.75,17540.0,14854.5,15027.5,14836.25,14869.5
2023-09-25,17550.75,17626.25,17452.75,17605.75,14880.25,14955.75,14782.25,14935.25
2023-09-26,17619.5,17619.5,17336.75,17385.5,14949.0,14949.0,14666.25,14715.0
2023-09-27,17395.75,17492.0,17256.5,17409.5,14725.25,14821.5,14586.0,14739.0
2023-09-28,17443.0,17618.0,17328.5,17530.25,14772.5,14947.5,14658.0,14859.75
2023-09-29,17547.0,17731.25,17481.5,17537.0,14876.5,15060.75,14811.0,14866.5
2023-10-02,17635.5,17716.5,17496.5,17655.25,14965.0,15046.0,14826.0,14984.75
2023-10-03,17660.0,17701.5,17322.0,17385.0,14989.5,15031.0,14651.5,14714.5
2023-10-04,17384.25,17626.5,17259.5,17594.25,14713.75,14956.0,14589.0,14923.75
2023-10-05,17573.5,17629.25,17386.75,17532.25,14903.0,14958.75,14716.25,14861.75
2023-10-06,17524.25,17830.75,17330.5,17782.5,14853.75,15160.25,14660.0,15112.0
2023-10-09,17710.75,17883.25,17620.0,17857.5,15040.25,15212.75,14949.5,15187.0
2023-10-10,17867.0,18054.0,17842.25,17941.25,15196.5,15383.5,15171.75,15270.75
2023-10-11,17952.75,18087.25,17923.5,18050.5,15282.25,15416.75,15253.0,15380.0
2023-10-12,18078.0,18139.25,17886.75,17985.5,15407.5,15468.75,15216.25,15315.0
2023-10-13,17994.5,18037.25,17732.75,17790.75,15324.0,15366.75,15062.25,15120.25
2023-10-16,17790.5,18007.25,17753.5,17960.0,15120.0,15336.75,15083.0,15289.5
2023-10-17,17976.25,17979.75,17720.75,17911.25,15305.75,15309.25,15050.25,15240.75
2023-10-18,17907.0,17908.75,17649.75,17695.75,15236.5,15238.25,14979.25,15025.25
