date,Daily,Weekly,Monthly
2014-11-03,4.897832590268046,5.031880948625059,5.649447279265408
2014-11-04,4.849234215296958,4.9821140987465515,5.593572508476053
2014-11-05,4.845723245670823,4.97849469148266,5.589508888782282
2014-11-06,4.916786054886153,5.051787688576462,5.671797187581149
2014-11-07,4.874265053630756,5.008354801409764,5.623033751255894
2014-11-10,4.942962157922125,5.078941744945865,5.702274335284432
2014-11-11,4.9891885290411135,5.125999707303266,5.755101391303458
2014-11-12,5.034807715376098,5.1721527088461015,5.806912542399041
2014-11-13,5.067205191142341,5.204731298170456,5.843485119642982
2014-11-14,5.128662376575933,5.2662686335609035,5.912566654437092
2014-11-17,5.093131023066969,5.22978394442503,5.872946362422823
2014-11-18,5.186535823715536,5.3261409439377205,5.977584569537432
2014-11-19,5.134217653242709,5.272817167508367,5.919677988901192
2014-11-20,5.211709544428083,5.3523350797275775,6.00602990739383
2014-11-21,5.227363088996153,5.36823866217142,6.023300291092358
2014-11-24,5.348228753170742,5.492361612941165,6.156383836063365
2014-11-25,5.387572332275105,5.532156757462763,6.199051842847963
2014-11-26,5.482647138138783,5.627854605002796,6.301658240115685
2014-11-28,5.560739385025596,5.705549887164011,6.384962443837995
2014-12-01,5.36174098946858,5.5013692567295704,6.1564681386675115
2014-12-02,5.43303907331314,5.576334125874583,6.240359767618993
2014-12-03,5.451967324642765,5.596061723018007,6.262436512079909
2014-12-04,5.463350622617892,5.607898281304061,6.275682558756459
2014-12-05,5.462400694956604,5.60691190144689,6.274578721533413
2014-12-08,5.332275691442597,5.473344360063091,6.123353021976136
2014-12-09,5.376202477636416,5.519166801267752,6.1752333714592895
2014-12-10,5.136571009047483,5.270555684093529,5.893754879582607
2014-12-11,5.171203673764269,5.307603615280276,5.935700694058348
2014-12-12,4.999094688044745,5.124313850461633,5.728179296125735
2014-12-15,4.906916608404822,5.029826860379723,5.614484062152017
2014-12-16,4.634686590622412,4.747283239552265,5.274502197453907
2014-12-17,4.894328923961021,5.02707481212491,5.6111725504828796
2014-12-18,5.25968272391051,5.406857471289092,6.068161160823846
2014-12-19,5.332785281121793,5.479328075332498,6.155364301444465
2014-12-22,5.366405082088529,5.5138717349049635,6.195102441474114
2014-12-23,5.314826073610367,5.46109669944703,6.1343913942065935
2014-12-24,5.331597965147005,5.478368529233262,6.1542604642214185
2014-12-26,5.435241988637604,5.584878146248365,6.276786395979504
2014-12-29,5.438079247375366,5.587793516778858,6.280097907648641
2014-12-30,5.331171983117638,5.477981226796944,6.155364301444465
2014-12-31,5.1444518155926495,5.283623191430722,5.934596856835302
2015-01-02,5.076997542185198,5.214344096959183,5.85678216767238
2015-01-05,4.887253907399846,5.0194673821769396,5.6359566984262495
2015-01-06,4.677636601585976,4.79860710542373,5.385687833280635
2015-01-07,4.846110197267451,4.981420023576597,5.592843154430576
2015-01-08,5.128892371249877,5.28115897059881,5.932493757128197
2015-01-09,5.014371648446849,5.1642329417294635,5.7999984755805185
2015-01-12,4.891720529747113,5.037916228103872,5.655936145643757
2015-01-13,4.863543092398276,5.0084115942643175,5.622286550330061
2015-01-14,4.817930929213586,4.960466564275042,5.567605957945306
2015-01-15,4.620936768677654,4.75209008778319,5.3299556910423265
2015-01-16,4.773498877694892,4.918053653130682,5.519234664681867
2015-01-20,4.887813437175248,5.035829974286933,5.658039245350864
2015-01-21,4.943236807683175,5.092041400293325,5.724286886124703
2015-01-22,5.233963304530957,5.384697713469461,6.069195238090088
2015-01-23,5.242247319374871,5.3927279171846605,6.0786591867720645
2015-01-26,5.250540070583163,5.40125871480383,6.088123135454041
2015-01-27,4.912023667367606,5.053391745222139,5.7022043392000885
2015-01-28,4.724185060339006,4.85149620156846,5.478224220393299
2015-01-29,4.935523399099398,5.084671336492427,5.736905484367338
2015-01-30,4.778110181926904,4.915951116913296,5.549729610434904
2015-02-02,4.931275078190302,5.073534578614531,5.727629183217332
2015-02-03,5.039962242439031,5.183041729966237,5.851254310066139
2015-02-04,4.996032538932447,5.1394169298342565,5.802005275793038
2015-02-05,5.151118705994931,5.294329485404962,5.976889601579154
2015-02-06,5.078354227511189,5.223105321924177,5.896483015010825
2015-02-09,5.030603883207565,5.1739939235690064,5.843213651409307
2015-02-10,5.251739166915034,5.402871572507257,6.091468987439025
2015-02-11,5.327272833604762,5.478855245434126,6.173885738671562
2015-02-12,5.506749789886454,5.65769486585956,6.367866628767657
2015-02-13,5.629375497273879,5.777230156195731,6.497522249609088
2015-02-17,5.647702799269802,5.796038821885882,6.516618813919067
2015-02-18,5.664136464059142,5.812867628029701,6.533705213564836
2015-02-19,5.769709459028781,5.920769973304775,6.643259187764185
2015-02-20,5.8667809884759885,6.018773020848192,6.742762338642493
2015-02-23,5.892558867988219,6.045218733760887,6.7688944792772
2015-02-24,5.915429076216996,6.068613018260579,6.792011372915594
2015-02-25,5.861595049457423,6.013687306826521,6.737736926981972
2015-02-26,5.960681008483581,6.115401587259963,6.8382451601923835
2015-02-27,5.883529817081121,6.037081591326213,6.760853820620366
2015-03-02,6.020602486989483,6.177731663290706,6.918366115597116
2015-03-03,5.937898208912678,6.094156982848037,6.824771853364554
2015-03-04,5.8889320338475954,6.044216015266441,6.76884357471339
2015-03-05,5.909801849796991,6.065619287087125,6.792812836992461
2015-03-06,5.7324878713841585,5.884201078321328,6.589644804341291
2015-03-09,5.765672534430764,5.918263990352473,6.6284521813645485
2015-03-10,5.443325259508187,5.588655223933452,6.252933738992444
2015-03-11,5.3537813807803465,5.493479440317017,6.1445013620156965
2015-03-12,5.440473487874816,5.586651523225737,6.250650952108723
2015-03-13,5.357561463352565,5.498488692086303,6.1502083292249985
2015-03-16,5.546871293998443,5.692778196784914,6.38191119792268
2015-03-17,5.614624682324035,5.76073166887162,6.462950132294775
2015-03-18,5.8063608072152055,5.951192808945628,6.690087427225015
2015-03-19,5.813257112681611,5.957892447038684,6.698077181318038
2015-03-20,5.9128397056905735,6.054558653809914,6.8133579189459486
2015-03-23,5.870958891540424,6.011674040263338,6.765419394387807
2015-03-24,5.840193174691758,5.980021111217055,6.730036197690132
2015-03-25,5.422848144258265,5.549132851296691,6.248368165225001
2015-03-26,5.3748722123702395,5.49705867770442,6.190157099690115
2015-03-27,5.430980604078564,5.558322411342386,6.258640706201745
2015-03-30,5.607064527033431,5.738535026077582,6.472081279829658
2015-03-31,5.4416416970763555,5.572777968674087,6.2757616078296525
2015-04-01,5.37942636874623,5.509173516414607,6.204009627326692
2015-04-02,5.3579111577884575,5.487008328506,6.17900514927263
2015-04-06,5.488523653364007,5.6207678907541,6.331206320036486
2015-04-07,5.457240111324567,5.589238851081333,6.295330329785005
2015-04-08,5.6111735685487085,5.744973198555908,6.472535978602923
2015-04-09,5.705446671534784,5.8386048921295775,6.5790767981376215
2015-04-10,5.765753148826678,5.897841269696594,6.646480173761614
2015-04-13,5.720695448246913,5.851751338487684,6.59647121765349
2015-04-14,5.699258674296745,5.82970832790951,6.57255389081917
2015-04-15,5.792566985262436,5.925896010432451,6.676920407914385
2015-04-16,5.767021656781039,5.899845179749154,6.648654476201098
2015-04-17,5.50742241454442,5.6343270977847855,6.360559402969514
2015-04-20,5.729669513590763,5.861695321666421,6.614952788389101
2015-04-21,5.8115683631327295,5.943314684085469,6.706273490847415
2015-04-22,5.8775119806663,6.008415842205425,6.779112622570117
2015-04-23,6.021301290130888,6.149306408285925,6.936749549432681
2015-04-24,6.2137706440997045,6.3348932918816185,7.14439543240337
2015-04-27,6.1952497181858455,6.316011344662895,7.124826710448017
2015-04-28,6.15930843853451,6.279296447293156,7.086776417757053
2015-04-29,6.01098585379345,6.127191872475664,6.929139490894489
2015-04-30,5.723167009965403,5.827178711111507,6.618214242048326
2015-05-01,5.954910969876666,6.076840013225736,6.886200686148735
2015-05-04,5.989898695904143,6.112544126111904,6.925610457339971
2015-05-05,5.712916895378697,5.830991693066696,6.614836261660505
2015-05-06,5.578762182123633,5.6902154765440915,6.459449163820772
2015-05-07,5.691664183751335,5.810589342846028,6.59231639240837
2015-05-08,5.871043719355082,5.9993110823872,6.80062518299062
2015-05-11,5.801759134861428,5.9285128060566965,6.721805640608147
2015-05-12,5.760516728599508,5.886033840258395,6.674513915178663
2015-05-13,5.772244297577033,5.898170687629338,6.688025836729944
2015-05-14,6.032557999157506,6.1672041376852516,6.9875400977833415
2015-05-15,6.026512342235017,6.16113571399978,6.980784137007701
2015-05-18,6.101025610961064,6.237313498934782,7.064107653240601
2015-05-19,6.076660762994499,6.212607190307214,7.037083810138039
2015-05-20,6.093873187260687,6.230107492251741,7.056225699002354
2015-05-21,6.188212917548432,6.325844438183567,7.160943091024783
2015-05-22,6.188212917548432,6.325844438183567,7.160943091024783
2015-05-26,5.987347932976614,6.120512032461682,6.940248372353858
2015-05-27,6.237948465915531,6.382415611188575,7.221746738005548
2015-05-28,6.240008441191853,6.3845108398183905,7.223998724930762
2015-05-29,6.109171216157783,6.251463821825129,7.080997555179703
2015-06-01,6.151831134869592,6.295117359929206,7.130443669785813
2015-06-02,6.07631932949853,6.218203983269642,7.04332432500362
2015-06-03,6.1754997582611635,6.320062238845821,7.158698592417876
2015-06-04,6.048647968638129,6.1911803644433085,7.012714825485552
2015-06-05,5.988114407292923,6.12881816715177,6.942077518905395
2015-06-08,5.790693029701151,5.9267579453071475,6.710151695633881
2015-06-09,5.787753425816707,5.9236808860912396,6.706619830304873
2015-06-10,6.012067236238464,6.1585630729055465,6.976218883752471
2015-06-11,6.019098893824708,6.165742877742665,6.984459902853489
2015-06-12,5.8753402129734225,6.019069721784386,6.816107655504116
2015-06-15,5.799174121206384,5.941040365157629,6.725456445392915
2015-06-16,5.892329606751634,6.037310350606226,6.837298847478163
2015-06-17,5.902256595475313,6.047444033285025,6.849071731908189
2015-06-18,6.2063634347101075,6.357534723256295,7.209321995466987
2015-06-19,6.0789691182221,6.231877058039179,7.063338228534663
2015-06-22,6.212713869086923,6.368985970477842,7.218740303011008
2015-06-23,6.2476648819735185,6.404301902469619,7.258768110073096
2015-06-24,6.142419329874213,6.298354106494288,7.13868468888683
2015-06-25,6.115895014548398,6.271347805559399,7.108075189368762
2015-06-26,5.998914154093821,6.151896859116624,6.9726870184234615
2015-06-29,5.5872042774318755,5.729687667245546,6.489998756792391
2015-06-30,5.634104633118404,5.780146814566724,6.547685890499519
2015-07-01,5.756341058448289,5.910928686195081,6.689743194997003
2015-07-02,5.7827015076643855,5.938732706147567,6.719944354220878
2015-07-06,5.759198571816131,5.914595604547644,6.693098879355212
2015-07-07,5.757245307928793,5.912584179414317,6.690861756449739
2015-07-08,5.461392745041842,5.607853271715297,6.351937636270702
2015-07-09,5.435006170177956,5.579693319848721,6.320617915594092
2015-07-10,5.693323953931661,5.8562642756811645,6.628222315096518
2015-07-13,6.002319078068938,6.174102698628302,6.985043418519332
2015-07-14,6.120680316573639,6.291673024357965,7.117033669942192
2015-07-15,6.197908601696981,6.367396284997408,7.202044340350135
2015-07-16,6.448953615597967,6.61150416469035,7.476091896270478
2015-07-17,6.66881626129314,6.81974313144882,7.709871239892322
2015-07-20,6.760243581004416,6.913239609863844,7.80494896337489
2015-07-21,6.739620948726265,6.892340397041662,7.783696295772904
2015-07-22,6.525148922392642,6.674548600263135,7.562221128131157
2015-07-23,6.537868510935318,6.687748103098198,7.575643865563991
2015-07-24,6.29057575719377,6.431457756384073,7.315019047076481
2015-07-27,6.128200507473911,6.265445995368185,7.139404898996914
2015-07-28,6.264382740973332,6.40713756209512,7.289292133663551
2015-07-29,6.301507046066896,6.4452039531560885,7.32956034596205
2015-07-30,6.42677796927184,6.573149323111008,7.464906281743118
2015-07-31,6.383771947280629,6.529795933291573,7.419045262180938
2015-08-03,6.333648547040258,6.478525997937484,7.360793216501873
2015-08-04,6.245354189971852,6.387735487414619,7.257638552278528
2015-08-05,6.417206908661142,6.56611213750072,7.4603071278702755
2015-08-06,6.129071733977054,6.27237813286792,7.126571449500632
2015-08-07,6.105705473429818,6.247811288844086,7.098659010946079
2015-08-10,6.296213212255577,6.442752955524107,7.326812856522418
2015-08-11,6.067654881127377,6.213592804799188,7.058610729541722
2015-08-12,6.1594616639543895,6.30795286686239,7.169046899474949
2015-08-13,6.09322724107631,6.240552822531532,7.090163920951215
2015-08-14,6.151903512034707,6.300694400549836,7.1605518094800855
2015-08-17,6.286297167397742,6.438338521618834,7.3207449350975144
2015-08-18,6.200570238503387,6.351789566704237,7.220017439444131
2015-08-19,6.0357993634375235,6.183905449339776,7.024630369562267
2015-08-20,5.482978439225927,5.61038827821895,6.357159012822979
2015-08-21,4.859491741241232,4.920082155888063,5.553766216165872
2015-08-24,4.174078694360215,4.226123058735489,4.595034631031258
2015-08-25,4.253061136400504,4.31484441166259,4.717606643814292
2015-08-26,4.842165794241259,4.968395763917673,5.620513351839802
2015-08-27,5.2333764842256345,5.367202637471178,6.1714806172209595
2015-08-28,5.251514341726416,5.384771222209218,6.19575230292057
2015-08-31,5.028812804617663,5.156418646146226,5.898424153100342
2015-09-01,4.627967539802935,4.733267341931539,5.428262410458411
2015-09-02,4.9676986987098894,5.112612233595366,5.849751021152829
2015-09-03,4.8609981280685854,4.998901971229304,5.723407997799711
2015-09-04,4.7385968275273145,4.8665506822458555,5.5763530034050985
2015-09-08,5.092805245607861,5.230323605203432,6.009233198172338
2015-09-09,4.938190592926269,5.078896598996211,5.829039050111334
2015-09-10,5.077458012703272,5.218139823094805,5.994734818443291
2015-09-11,5.184740740212661,5.323442511319366,6.120042243244335
2015-09-14,5.129899542856501,5.267134206621867,6.056870731567776
2015-09-15,5.312897699402717,5.456367033883956,6.269168434743097
2015-09-16,5.4227944571472,5.5671374693544475,6.393440260992065
2015-09-17,5.381018763714486,5.525598556053013,6.346838326148702
2015-09-18,5.222164957313852,5.366827598545308,6.168715375191847
2015-09-21,5.274667222441986,5.420784263602619,6.228780091212182
2015-09-22,5.004934743689986,5.145419214344617,5.922242919798061
2015-09-23,4.989100982124618,5.128674042430279,5.903602145860716
2015-09-24,4.930288636959698,5.066344791415799,5.834217042871709
2015-09-25,4.817075461711566,4.945407438701135,5.699589231101993
2015-09-28,4.409793360552258,4.52727491228906,5.207679918866493
2015-09-29,4.345177058791922,4.456852592051236,5.124832034700514
2015-09-30,4.627497600252174,4.767591080100631,5.490398323582896
2015-10-01,4.70919855476059,4.853858422391965,5.587334253629339
2015-10-02,4.9580129261613735,5.113540728268938,5.879131185912
2015-10-05,5.132539635207828,5.293542161942236,6.07695961457821
2015-10-06,5.057538186203922,5.217941559799451,5.9938716745384015
2015-10-07,5.176012071808139,5.33854252036056,6.1264167217447625
2015-10-08,5.25143011413804,5.414143122503345,6.209504661784571
2015-10-09,5.304914384245781,5.467243545436968,6.267864048241103
2015-10-12,5.361498515193695,5.525559137789949,6.329190861127628
2015-10-13,5.237418120984927,5.3985816383116845,6.195656671777936
2015-10-14,5.184033553900888,5.343087768169332,6.137297285321404
2015-10-15,5.490474460270969,5.6638235261107255,6.474594756197293
2015-10-16,5.576345767067296,5.750356340569987,6.56559583338375
2015-10-19,5.650847934427065,5.827183357465815,6.643738062706903
2015-10-20,5.537628004435458,5.711456585179695,6.526030147650507
2015-10-21,5.441887331552399,5.61226220893445,6.42513764903074
2015-10-22,6.011527410243058,6.20937345417544,7.032470925036006
2015-10-23,6.244250864431261,6.437909517093408,7.264919328718803
2015-10-26,6.263546229240574,6.457803306666992,7.283713029442093
2015-10-27,6.328674898399209,6.524813966283274,7.34701812661528
2015-10-28,6.49876935030718,6.698622864663005,7.511215722408235
2015-10-29,6.448711966704921,6.648364869950793,7.463736899528345
2015-10-30,6.37193746911236,6.570883794769467,7.3905403809218475
2015-11-02,6.580870324261739,6.7863400070676745,7.6328727500588425
2015-11-03,6.656576970514431,6.862757973991177,7.718823146994131
2015-11-04,6.645981824657288,6.852144367474024,7.70688559186423
2015-11-05,6.585653610833294,6.7916468103262515,7.638841527623793
2015-11-06,6.618264536013396,6.824548990529426,7.675847948526487
2015-11-09,6.406122631100783,6.605794842044988,7.435903090415472
2015-11-10,6.365849870484008,6.563350007264425,7.389346625408858
2015-11-11,6.31957646253035,6.514375197902238,7.335627627324302
2015-11-12,6.12924215767301,6.311945985871863,7.11358910190814
2015-11-13,5.795393789780565,5.949532396591675,6.716068516082429
2015-11-16,6.0184173291140795,6.178487635976283,6.991826039583147
2015-11-17,6.057024425309394,6.2171424166516065,7.0383825045897614
2015-11-18,6.387082217606591,6.546203626503078,7.434709334902482
2015-11-19,6.41797084735321,6.575938073176403,7.470522000292186
2015-11-20,6.539857203574403,6.692893563424819,7.61138515082502
2015-11-23,6.482331004694471,6.634021218933663,7.545728597610563
2015-11-24,6.441779610396805,6.592275374658116,7.499172132603949
2015-11-25,6.4883741371543895,6.640443656514516,7.552891130688504
2015-11-27,6.510222850107552,6.662922188047503,7.5779599964612965
2015-11-30,6.4528717144819385,6.604225863379706,7.512303443246839
2015-12-01,6.6498268350846,6.806994984959369,7.7415946326792735
2015-12-02,6.557825520271078,6.714148071393945,7.636603403833896
2015-12-03,6.2078978830726745,6.357701299774959,7.233533628726355
2015-12-04,6.620882631637529,6.794188514122759,7.727113083873014
2015-12-07,6.5692585003666055,6.741213087847044,7.6679800929141235
2015-12-08,6.511615038732884,6.681750874680426,7.601606327552103
2015-12-09,6.214669555874246,6.373628497362494,7.257669543403453
2015-12-10,6.327761462870225,6.494715185992699,7.392830665595203
2015-12-11,5.899574761813599,6.041721234777915,6.887183253109994
2015-12-14,6.005823643628494,6.150530115307319,7.018723988100179
2015-12-15,6.1656194550159595,6.312246066185882,7.214224896984675
2015-12-16,6.393764795641142,6.538848046737942,7.48816752856974
2015-12-17,6.030338413880423,6.186466993280333,7.062168634518955
2015-12-18,5.772998225521372,5.926922874586343,6.748401743716678
2015-12-21,5.9979202343079185,6.157841947622175,7.030791945438728
2015-12-22,6.108335596938176,6.26836731591283,7.165953067630478
2015-12-23,6.171201825854605,6.330537835576322,7.241981198863337
2015-12-24,6.188281724542323,6.347314007549011,7.262496726338871
2015-12-28,6.199353796593391,6.3586706201194465,7.275771479411276
2015-12-29,6.508733631145681,6.675623352767063,7.646257769704734
2015-12-30,6.323483457441823,6.491852712990921,7.431448129078559
2015-12-31,6.085638271434944,6.2512990103626,7.150264723090364
2016-01-04,5.754345555334268,5.910987980372287,6.761015392897608
2016-01-05,5.674823297410068,5.826165711635962,6.663995289576291
2016-01-06,5.534337011151353,5.674916364973601,6.490995587268399
2016-01-07,4.946272865928659,5.031084686613549,5.754577935552374
2016-01-08,4.85027071728063,4.917647676616778,5.624828158821455
2016-01-11,4.889537252478608,4.957459678222616,5.678598336565799
2016-01-12,5.0259934465713,5.095070727251491,5.8644561248560345
2016-01-13,4.547022185417557,4.62078862116455,5.223889659553841
2016-01-14,4.814077730163688,4.903800023884312,5.606125488301682
2016-01-15,4.418039979138478,4.499621659755478,5.060241292505834
2016-01-19,4.4300433480366985,4.511846677849362,5.077775046118121
2016-01-20,4.393166403771463,4.4743566223614515,5.024004868373776
2016-01-21,4.384397078140901,4.465391609092603,5.011146782391433
2016-01-22,4.757791345373166,4.847627174828035,5.559368812002251
2016-01-25,4.553645972166748,4.639627162441358,5.275322003483213
2016-01-26,4.684161889443875,4.776581903107482,5.462348708680934
2016-01-27,4.352527549722794,4.435051018571334,4.995950862594118
2016-01-28,4.437162959430876,4.526639501391805,5.1210249716950935
2016-01-29,4.787275546840679,4.900697136836158,5.631841660266368
2016-02-01,4.883290573642198,4.998986980889522,5.744795557041591
2016-02-02,4.543627929757264,4.655834718317251,5.350447741984235
2016-02-03,4.4769692661885445,4.585135005927989,5.269200202198548
2016-02-04,4.426259258319095,4.530816934214288,5.206778311875399
2016-02-05,3.9988907863463976,4.069544420455079,4.676687655956591
2016-02-08,3.8266362292269265,3.894246416764417,4.447807391438376
2016-02-09,3.7687190510081927,3.833537151417002,4.368541498964536
2016-02-10,3.834648344161407,3.9033528065665295,4.459697275309453
2016-02-11,3.8172499774855218,3.885140026962305,4.435917507567301
2016-02-12,3.947342434906928,4.02173587399399,4.6142657656334425
2016-02-16,4.20302676860012,4.28223895275878,4.957090750582803
2016-02-17,4.523433427155672,4.595444966533788,5.369273391446773
2016-02-18,4.388433716248126,4.46971082158084,5.2038058409076315
2016-02-19,4.407444981444868,4.487780399298629,5.227585608649783
2016-02-22,4.5782453907834855,4.6616940232801,5.44061269467323
2016-02-23,4.397385824364255,4.482118095262022,5.220649843058323
2016-02-24,4.553595178346299,4.64147150886365,5.415842103275155
2016-02-25,4.6696396319230224,4.757144291325745,5.557529886072145
2016-02-26,4.62260491571528,4.711036958456239,5.501052937684534
2016-02-29,4.528349673639526,4.61497858075722,5.387108217253388
2016-03-01,4.969732402911858,5.071047052267345,5.912194992609595
2016-03-02,4.940517216173514,5.04264718407807,5.879497281323677
2016-03-03,4.90970495889184,5.012576735407072,5.844876175256235
2016-03-04,4.917375928968229,5.020094347574822,5.853531451773095
2016-03-07,4.84058636848116,4.941700740064977,5.76697868660449
2016-03-08,4.740960346711257,4.8389180102187375,5.65349839449454
2016-03-09,4.820892238752753,4.922537858229238,5.7458213440077195
2016-03-10,4.7888988917264514,4.889438335058415,5.709276843158753
2016-03-11,5.01605028023133,5.12549019767139,5.969896836055331
2016-03-14,5.061857643079919,5.172296983119081,6.020866797765732
2016-03-15,5.05664042837679,5.166998101747644,6.015096613421159
2016-03-16,5.1680751442733,5.280040904338294,6.138193879438731
2016-03-17,5.1848574768217865,5.296820695347844,6.156466129863214
2016-03-18,5.191053812299436,5.30300272361452,6.16319801159855
2016-03-21,5.267240847032541,5.380832788048933,6.245903987204106
2016-03-22,5.3325409175392,5.44689784274326,6.316107896729753
2016-03-23,5.191846975188972,5.305717725862232,6.166083103770837
2016-03-24,5.198048134697502,5.312052731106894,6.1728149855061725
2016-03-28,5.170563998218631,5.28396580723442,6.143002366392541
2016-03-29,5.413513952571654,5.533124002877332,6.407469148852169
2016-03-30,5.500030605769821,5.619196834099429,6.498830400974586
2016-03-31,5.4788624826217776,5.598358148645659,6.4767113609870535
2016-04-01,5.670722118288008,5.787718377334272,6.703513819704668
2016-04-04,5.564595652675795,5.679402349404698,6.580888566905192
2016-04-05,5.45052777890004,5.561500832277815,6.447411521822577
2016-04-06,5.690158321142764,5.812640649247272,6.7317284796408305
2016-04-07,5.446428827453242,5.564376479037008,6.450667059507519
2016-04-08,5.435463476645775,5.552873892000239,6.437644908767751
2016-04-11,5.377972705081275,5.494141273186201,6.369278617383973
2016-04-12,5.517511253309262,5.637709896953849,6.53639621854432
2016-04-13,5.730408541646864,5.853062832605322,6.7870726202848415
2016-04-14,5.724738300662331,5.847469249861128,6.780561544914958
2016-04-15,5.695461387714209,5.818569072349458,6.746920988837226
2016-04-18,5.725579504560114,5.849338193807294,6.781646724143272
2016-04-19,5.650963737344632,5.773376925208263,6.695917565106471
2016-04-20,5.684669159757689,5.8079921868483275,6.734984017325773
2016-04-21,5.541792615809637,5.661838859923608,6.570036774622054
2016-04-22,5.4235085646467835,5.538762374092266,6.431133833397869
2016-04-25,5.447190682322563,5.562947755337253,6.459348493334032
2016-04-26,5.375024312390736,5.4894614046313315,6.3736193342972305
2016-04-27,5.270903964958125,5.382487602970814,6.248823723041127
2016-04-28,5.121668424610907,5.227143038820323,6.067598791912698
2016-04-29,4.944595680126984,5.039241230686196,5.848392587793282
2016-05-02,5.073019324133514,5.170123058794749,6.0002901212405275
2016-05-03,4.952841365779699,5.04971177693488,5.8605443904690615
2016-05-04,4.867999176044057,4.963329770383235,5.760292018393879
2016-05-05,4.83580752304394,4.930173040595736,5.721811309920577
2016-05-06,4.9302689687588845,5.027898138916789,5.83522813489452
2016-05-09,4.955898507671164,5.054035193875635,5.86560764158397
2016-05-10,5.14878506090175,5.2500631060669845,6.093453941754838
2016-05-11,5.006349408602214,5.108923009289213,5.929404605631813
2016-05-12,4.948537376479437,5.050550253214455,5.861557040692043
2016-05-13,4.911720874860783,5.013087141106775,5.818013081103833
2016-05-16,5.086368674238638,5.191339256727766,6.025606376815068
2016-05-17,4.8919351765490395,4.997435735832736,5.799785377090163
2016-05-18,4.9352541997005615,5.0417813841091785,5.8514305384622265
2016-05-19,4.88399066712822,4.989610033195718,5.7906715250833285
2016-05-20,5.036712594295354,5.1461240859361,5.972948565220023
2016-05-23,5.002940150399855,5.111618010054702,5.93345520652374
2016-05-24,5.322771993443798,5.4398681165162115,6.3091484392499275
2016-05-25,5.428742483611904,5.544271115336853,6.428641165561761
2016-05-26,5.492435199493154,5.606205097688082,6.499526681170475
2016-05-27,5.557541142923063,5.669023851215756,6.571424847002171
2016-05-31,5.61022071805831,5.722760163774398,6.629145909712125
2016-06-01,5.599990443222927,5.712389998192905,6.617057618005184
2016-06-02,5.63993287201734,5.752927918193284,6.664311849223224
2016-06-03,5.553135957058278,5.6652528819133945,6.562110837519091
2016-06-06,5.614098527445146,5.72744627682462,6.6346405877607335
2016-06-07,5.572230043233175,5.685041689385148,6.5851884853232505
2016-06-08,5.589819737671027,5.702945848526258,6.606068261907966
2016-06-09,5.563843589299464,5.676560771897253,6.575298064835754
2016-06-10,5.392748000200328,5.502230801312759,6.371994977037211
2016-06-13,5.249649833481694,5.356227476013411,6.198363150701159
2016-06-14,5.24698127383745,5.353455260976082,6.195066343871993
2016-06-15,5.202444877782923,5.307251677020592,6.1401195633859
2016-06-16,5.242300175620892,5.348834902580533,6.189571665823383
2016-06-17,5.038447782987647,5.13722248806439,5.937915411197078
2016-06-20,5.1441979773088695,5.245045829653538,6.071985555583145
2016-06-21,5.180230799131705,5.281281542810547,6.117041915581741
2016-06-22,5.15992309359565,5.260954191527347,6.091766396558138
2016-06-23,5.399455306838002,5.501347215398234,6.390676882402482
2016-06-24,4.672570651245189,4.793425112013745,5.510429459015278
2016-06-27,4.395488773809041,4.509176605459349,5.1400881585390135
2016-06-28,4.720573989488073,4.856685165401222,5.592849629744417
2016-06-29,4.991006311590841,5.132498998170621,5.952201574123463
2016-06-30,5.142872929633058,5.281792724165066,6.146713177044231
2016-07-01,5.234772462922962,5.370356798907533,6.256550631705505
2016-07-05,5.1311574437786565,5.26405807695318,6.134160325082942
2016-07-06,5.255241973243331,5.393070201034532,6.282702406624855
2016-07-07,5.300520271582458,5.439405541373609,6.336052027460331
2016-07-08,5.532672880478764,5.675624923494394,6.608030486621581
2016-07-11,5.651171104218057,5.797184879518099,6.742973645205431
2016-07-12,5.726631845965776,5.8735132239981,6.827705395944128
2016-07-13,5.694676244002402,5.841474165821309,6.792138982053811
2016-07-14,5.802358529789238,5.949841568478101,6.912437146682826
2016-07-15,5.761590324432876,5.909321583136866,6.867456093821542
2016-07-18,5.871053305974757,6.0215912730932795,6.98880032944733
2016-07-19,5.864364643281465,6.014816378009702,6.981477832469912
2016-07-20,6.032408957383962,6.185156597253917,7.165586327902142
2016-07-21,5.984738593082518,6.13773233166888,7.114328849060215
2016-07-22,6.058285749834678,6.2112883354334265,7.193830244815041
2016-07-25,6.044627045583614,6.1972846793011485,7.179185250860205
2016-07-26,6.083593215095838,6.237295125393371,7.221028090731166
2016-07-27,6.255779611106055,6.413341088199149,7.405136586163397
2016-07-28,6.303617339532547,6.461353623509816,7.455347994008551
2016-07-29,6.3316645801978755,6.489360935774372,7.484637981918223
2016-08-01,6.40299501631054,6.562467926799915,7.568957434509781
2016-08-02,6.280522301012788,6.437877139277511,7.425258085726986
2016-08-03,6.336476469044297,6.495538991353995,7.491763569461172
2016-08-04,6.398792580884948,6.559378899010103,7.565394640738307
2016-08-05,6.557624270244464,6.721038020010248,7.751847514778794
2016-08-08,6.54220021148631,6.705229598993079,7.734033545921423
2016-08-09,6.5935330582574005,6.757924335716973,7.79341344211266
2016-08-10,6.551220512414772,6.71471465160338,7.744721927235846
